end_time,mean_3_days,mean_5_days,mean_7_days,change_cons_3_5,change_cons_3_7,max_temp,min_temp,mean_temp,median_temp,range_temp,diff_cons_now_1_day,diff_cons_now_2_day,diff_cons_now_3_day,diff_cons_now_4_day,diff_cons_now_5_day,diff_cons_now_6_day,diff_cons_now_7_day,diff_cons_now_8_day,diff_cons_now_9_day,diff_cons_now_10_day,diff_max_temp_now_1_day,diff_max_temp_now_2_day,diff_max_temp_now_3_day,diff_max_temp_now_4_day,diff_max_temp_now_5_day,diff_max_temp_now_6_day,diff_max_temp_now_7_day,diff_max_temp_now_8_day,diff_max_temp_now_9_day,diff_min_temp_now_1_day,diff_min_temp_now_2_day,diff_min_temp_now_3_day,diff_min_temp_now_4_day,diff_min_temp_now_5_day,diff_min_temp_now_6_day,diff_min_temp_now_7_day,diff_min_temp_now_8_day,diff_min_temp_now_9_day,diff_mean_temp_now_1_day,diff_mean_temp_now_2_day,diff_mean_temp_now_3_day,diff_mean_temp_now_4_day,diff_mean_temp_now_5_day,diff_mean_temp_now_6_day,diff_mean_temp_now_7_day,diff_mean_temp_now_8_day,diff_mean_temp_now_9_day
2015-08-24 14:00:00,0,0,0,0,0,24,15,19,18,9,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-2,-4,-5,-5,-7,-7,14,12,12,9,6,5,5,5,8,4.791667,4.75,4.541667,3.458333,1.416667,0,1,-1.125,-0.375
2015-08-25 14:00:00,0,0,0,0,0,25,17,19.466667,18,8,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,-3,-4,-4,-6,10,15,13,13,10,7,6,6,6,5.375,5.791667,5.75,5.541667,4.458333,2.416667,1,2,-0.125
2015-08-26 14:00:00,0,0,0,0,0,21,17,18.866667,19,4,0,0,0,0,0,0,0,0,0,0,-5,-3,-4,-5,-4,-5,-7,-8,-8,4,6,11,9,9,6,3,2,2,-0.041667,1.375,1.791667,1.75,1.541667,0.458333,-1.583333,-3,-2
2015-08-27 14:00:00,0,0,0,0,0,26,12,17.933333,17,14,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,0,-2,-3,11,9,11,16,14,14,11,8,7,7.791667,4.958333,6.375,6.791667,6.75,6.541667,5.458333,3.416667,2
2015-08-28 14:00:00,0,0,0,0,0,26,16,20.6,20,10,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,0,-2,14,11,9,11,16,14,14,11,8,6.958333,7.791667,4.958333,6.375,6.791667,6.75,6.541667,5.458333,3.416667
2015-08-29 14:00:00,0,0,0,0,0,19,14,16.6,16,5,0,0,0,0,0,0,0,0,0,0,-7,-7,-2,-7,-5,-6,-7,-6,-7,3,7,4,2,4,9,7,7,4,-1.291667,-0.041667,0.791667,-2.041667,-0.625,-0.208333,-0.25,-0.458333,-1.541667
2015-08-30 14:00:00,0,0,0,0,0,22,10,15.733333,16,12,0,0,0,0,0,0,0,0,0,0,2,-4,-4,1,-4,-2,-3,-4,-3,10,6,10,7,5,7,12,10,10,5.666667,1.708333,2.958333,3.791667,0.958333,2.375,2.791667,2.75,2.541667
2015-08-31 14:00:00,0,0,0,0,0,25,11,18.2,19,14,0,0,0,0,0,0,0,0,0,0,2,5,-1,-1,4,-1,1,0,-1,15,13,9,13,10,8,10,15,13,8.125,8.666667,4.708333,5.958333,6.791667,3.958333,5.375,5.791667,5.75
2015-09-01 14:00:00,0,0,0,0,0,33,17,23.4,22,16,0,0,0,0,0,0,0,0,0,0,8,10,13,7,7,12,7,9,8,22,23,21,17,21,18,16,18,23,13.833333,16.125,16.666667,12.708333,13.958333,14.791667,11.958333,13.375,13.791667
2015-09-02 14:00:00,0,0,0,0,0,28,19,24,24,9,0,0,0,0,0,0,0,0,0,0,-5,3,5,8,2,2,7,2,4,11,17,18,16,12,16,13,11,13,3.375,8.833333,11.125,11.666667,7.708333,8.958333,9.791667,6.958333,8.375
2015-09-03 14:00:00,0,0,0,0,0,20,12,15.8,15,8,0,0,0,0,0,0,0,0,0,0,-8,-13,-5,-3,0,-6,-6,-1,-6,4,3,9,10,8,4,8,5,3,-2.75,-4.625,0.833333,3.125,3.666667,-0.291667,0.958333,1.791667,-1.041667
2015-09-04 14:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,21,8,14.6,16,13,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,1,-7,-12,-4,-2,1,-5,-5,0,11,5,4,10,11,9,5,9,6,5.416667,-1.75,-3.625,1.833333,4.125,4.666667,0.708333,1.958333,2.791667
2015-09-05 14:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,19,9,13.066667,12,10,0,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-2,-1,-9,-14,-6,-4,-1,-7,-7,11,9,3,2,8,9,7,3,7,4.375,3.416667,-3.75,-5.625,-0.166667,2.125,2.666667,-1.291667,-0.041667
2015-09-06 14:00:00,0.0134,0.00804,0.005743,0.00536,0.007657,18,9,13,11,9,0.0201,0.0201,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,-1,-3,-2,-10,-15,-7,-5,-2,-8,9,10,8,2,1,7,8,6,2,4.916667,3.375,2.416667,-4.75,-6.625,-1.166667,1.125,1.666667,-2.291667
2015-09-07 14:00:00,0.0134,0.00938,0.0067,0.00402,0.0067,16,11,12.533333,12,5,-0.0201,0,0,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-2,-3,-5,-4,-12,-17,-9,-7,-4,7,7,8,6,0,-1,5,6,4,3.041667,2.916667,1.375,0.416667,-6.75,-8.625,-3.166667,-0.875,-0.333333
2015-09-08 14:00:00,0.0134,0.01072,0.007657,0.00268,0.005743,16,9,12.8,13,7,0,-0.0201,0,0,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0,-2,-3,-5,-4,-12,-17,-9,-7,5,7,7,8,6,0,-1,5,6,3.041667,3.041667,2.916667,1.375,0.416667,-6.75,-8.625,-3.166667,-0.875
2015-09-09 14:00:00,0.004467,0.00938,0.007657,-0.004913,-0.00319,16,8,11.933333,12,8,-0.0067,-0.0067,-0.0268,-0.0067,-0.0067,0,0,0,0,0,0,0,-2,-3,-5,-4,-12,-17,-9,7,5,7,7,8,6,0,-1,5,3.625,3.041667,3.041667,2.916667,1.375,0.416667,-6.75,-8.625,-3.166667
2015-09-10 14:00:00,0.0067,0.01072,0.009571,-0.00402,-0.002871,16,6,11.733333,13,10,0.0134,0.0067,0.0067,-0.0134,0.0067,0.0067,0.0134,0.0134,0.0134,0.0134,0,0,0,-2,-3,-5,-4,-12,-17,8,7,5,7,7,8,6,0,-1,4.166667,3.625,3.041667,3.041667,2.916667,1.375,0.416667,-6.75,-8.625
2015-09-11 14:00:00,0.004467,0.00536,0.008614,-0.000893,-0.004148,20,9,13.466667,12,11,-0.0134,0,-0.0067,-0.0067,-0.0268,-0.0067,-0.0067,0,0,0,4,4,4,4,2,1,-1,0,-8,14,12,11,9,11,11,12,10,4,7.833333,8.166667,7.625,7.041667,7.041667,6.916667,5.375,4.416667,-2.75
2015-09-12 14:00:00,0.004467,0.00402,0.007657,0.000447,-0.00319,17,12,13.533333,13,5,0,-0.0134,0,-0.0067,-0.0067,-0.0268,-0.0067,-0.0067,0,0,-3,1,1,1,1,-1,-2,-4,-3,8,11,9,8,6,8,8,9,7,3.458333,4.833333,5.166667,4.625,4.041667,4.041667,3.916667,2.375,1.416667
2015-09-13 14:00:00,0,0.00268,0.003829,-0.00268,-0.003829,20,13,16,16,7,0,0,-0.0134,0,-0.0067,-0.0067,-0.0268,-0.0067,-0.0067,0,1,0,4,4,4,4,2,1,-1,8,11,14,12,11,9,11,11,12,5.125,6.458333,7.833333,8.166667,7.625,7.041667,7.041667,6.916667,5.375
2015-09-14 14:00:00,0,0.00268,0.002871,-0.00268,-0.002871,20,13,15.6,14,7,0,0,0,-0.0134,0,-0.0067,-0.0067,-0.0268,-0.0067,-0.0067,-1,1,0,4,4,4,4,2,1,7,8,11,14,12,11,9,11,11,3.583333,5.125,6.458333,7.833333,8.166667,7.625,7.041667,7.041667,6.916667
2015-09-15 14:00:00,0,0,0.001914,0,-0.001914,23,16,18.666667,17,7,0,0,0,0,-0.0134,0,-0.0067,-0.0067,-0.0268,-0.0067,2,2,4,3,7,7,7,7,5,10,10,11,14,17,15,14,12,14,5.958333,6.583333,8.125,9.458333,10.833333,11.166667,10.625,10.041667,10.041667
2015-09-16 14:00:00,0.002233,0.00134,0.002871,0.000893,-0.000638,20,13,16.333333,16,7,0.0067,0.0067,0.0067,0.0067,0.0067,-0.0067,0.0067,0,0,-0.0201,-3,-1,-1,1,0,4,4,4,4,5,7,7,8,11,14,12,11,9,1.666667,2.958333,3.583333,5.125,6.458333,7.833333,8.166667,7.625,7.041667
2015-09-17 14:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,23,8,14.666667,14,15,-0.0067,0,0,0,0,0,-0.0134,0,-0.0067,-0.0067,3,0,2,2,4,3,7,7,7,13,8,10,10,11,14,17,15,14,7.541667,4.666667,5.958333,6.583333,8.125,9.458333,10.833333,11.166667,10.625
2015-09-18 14:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,26,18,21.2,20,8,0,-0.0067,0,0,0,0,0,-0.0134,0,-0.0067,3,6,3,5,5,7,6,10,10,18,16,11,13,13,14,17,20,18,9.416667,10.541667,7.666667,8.958333,9.583333,11.125,12.458333,13.833333,14.166667
2015-09-19 14:00:00,0,0.00134,0.000957,-0.00134,-0.000957,19,14,15.6,14,5,0,0,-0.0067,0,0,0,0,0,-0.0134,0,-7,-4,-1,-4,-2,-2,0,-1,3,5,11,9,4,6,6,7,10,13,-0.958333,2.416667,3.541667,0.666667,1.958333,2.583333,4.125,5.458333,6.833333
2015-09-20 14:00:00,0,0.00134,0.000957,-0.00134,-0.000957,21,9,14.466667,14,12,0,0,0,-0.0067,0,0,0,0,0,-0.0134,2,-5,-2,1,-2,0,0,2,1,11,7,13,11,6,8,8,9,12,6,1.041667,4.416667,5.541667,2.666667,3.958333,4.583333,6.125,7.458333
2015-09-21 14:00:00,0,0,0.000957,0,-0.000957,14,11,12.466667,12,3,0,0,0,0,-0.0067,0,0,0,0,0,-7,-5,-12,-9,-6,-9,-7,-7,-5,5,4,0,6,4,-1,1,1,2,-0.25,-1,-5.958333,-2.583333,-1.458333,-4.333333,-3.041667,-2.416667,-0.875
2015-09-22 14:00:00,0.002233,0.00134,0.001914,0.000893,0.000319,16,10,12.2,11,6,0.0067,0.0067,0.0067,0.0067,0.0067,0,0.0067,0.0067,0.0067,0.0067,2,-5,-3,-10,-7,-4,-7,-5,-5,6,7,6,2,8,6,1,3,3,3.875,1.75,1,-3.958333,-0.583333,0.541667,-2.333333,-1.041667,-0.416667
2015-09-23 14:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,19,10,13.533333,13,9,-0.0067,0,0,0,0,0,-0.0067,0,0,0,3,5,-2,0,-7,-4,-1,-4,-2,9,9,10,9,5,11,9,4,6,6.666667,6.875,4.75,4,-0.958333,2.416667,3.541667,0.666667,1.958333
2015-09-24 14:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,18,9,13.466667,12,9,0,-0.0067,0,0,0,0,0,-0.0067,0,0,-1,2,4,-3,-1,-8,-5,-2,-5,8,8,8,9,8,4,10,8,3,3.833333,5.666667,5.875,3.75,3,-1.958333,1.416667,2.541667,-0.333333
2015-09-25 14:00:00,0.0067,0.00536,0.003829,0.00134,0.002871,19,8,13.2,12,11,0.0201,0.0201,0.0134,0.0201,0.0201,0.0201,0.0201,0.0201,0.0134,0.0201,1,0,3,5,-2,0,-7,-4,-1,10,9,9,9,10,9,5,11,9,5.375,4.833333,6.666667,6.875,4.75,4,-0.958333,2.416667,3.541667
2015-09-26 14:00:00,0.0134,0.00938,0.0067,0.00402,0.0067,16,8,12.4,12,8,0,0.0201,0.0201,0.0134,0.0201,0.0201,0.0201,0.0201,0.0201,0.0134,-3,-2,-3,0,2,-5,-3,-10,-7,8,7,6,6,6,7,6,2,8,2.625,2.375,1.833333,3.666667,3.875,1.75,1,-3.958333,-0.583333
2015-09-27 14:00:00,0.0134,0.00804,0.0067,0.00536,0.0067,16,4,9.933333,9,12,-0.0201,-0.0201,0,0,-0.0067,0,0,0,0,0,-1,-3,-2,-3,0,2,-5,-3,-10,9,8,7,6,6,6,7,6,2,4.083333,2.625,2.375,1.833333,3.666667,3.875,1.75,1,-3.958333
2015-09-28 14:00:00,0.029033,0.02144,0.016271,0.007593,0.012762,17,8,12.266667,11,9,0.067,0.0469,0.0469,0.067,0.067,0.0603,0.067,0.067,0.067,0.067,1,0,-2,-1,-2,1,3,-4,-2,13,10,9,8,7,7,7,8,7,7.083333,5.083333,3.625,3.375,2.833333,4.666667,4.875,2.75,2
2015-09-29 14:00:00,0.0268,0.02412,0.017229,0.00268,0.009571,17,5,10.4,8,12,-0.0536,0.0134,-0.0067,-0.0067,0.0134,0.0134,0.0067,0.0134,0.0134,0.0134,0,1,0,-2,-1,-2,1,3,-4,11,13,10,9,8,7,7,7,8,5.708333,7.083333,5.083333,3.625,3.375,2.833333,4.666667,4.875,2.75
2015-09-30 14:00:00,0.0402,0.02814,0.022971,0.01206,0.017229,17,3,9.8,10,14,0.0268,-0.0268,0.0402,0.0201,0.0201,0.0402,0.0402,0.0335,0.0402,0.0402,0,0,1,0,-2,-1,-2,1,3,12,11,13,10,9,8,7,7,7,6.541667,5.708333,7.083333,5.083333,3.625,3.375,2.833333,4.666667,4.875
2015-10-01 14:00:00,0.0469,0.04154,0.035414,0.00536,0.011486,17,3,9.2,7,14,0.0469,0.0737,0.0201,0.0871,0.067,0.067,0.0871,0.0871,0.0804,0.0871,0,0,0,1,0,-2,-1,-2,1,14,12,11,13,10,9,8,7,7,6.625,6.541667,5.708333,7.083333,5.083333,3.625,3.375,2.833333,4.666667
2015-10-02 14:00:00,0.0469,0.04422,0.034457,0.00268,0.012443,17,3,9.2,7,14,-0.0737,-0.0268,0,-0.0536,0.0134,-0.0067,-0.0067,0.0134,0.0134,0.0067,0,0,0,0,1,0,-2,-1,-2,14,14,12,11,13,10,9,8,7,7.541667,6.625,6.541667,5.708333,7.083333,5.083333,3.625,3.375,2.833333
2015-10-03 14:00:00,0.035733,0.03216,0.032543,0.003573,0.00319,18,3,8.666667,7,15,-0.0067,-0.0804,-0.0335,-0.0067,-0.0603,0.0067,-0.0134,-0.0134,0.0067,0.0067,1,1,1,1,1,2,1,-1,0,15,15,15,13,12,14,11,10,9,8.333333,8.541667,7.625,7.541667,6.708333,8.083333,6.083333,4.625,4.375
2015-10-04 14:00:00,0.0067,0.02948,0.032543,-0.02278,-0.025843,20,1,9.2,5,19,-0.0067,-0.0134,-0.0871,-0.0402,-0.0134,-0.067,0,-0.0201,-0.0201,0,2,3,3,3,3,3,4,3,1,17,17,17,17,15,14,16,13,12,11.166667,10.333333,10.541667,9.625,9.541667,8.708333,10.083333,8.083333,6.625
2015-10-05 14:00:00,0.002233,0.02144,0.022971,-0.019207,-0.020738,19,9,13.733333,13,10,0,-0.0067,-0.0134,-0.0871,-0.0402,-0.0134,-0.067,0,-0.0201,-0.0201,-1,1,2,2,2,2,2,3,2,18,16,16,16,16,14,13,15,12,8.25,10.166667,9.333333,9.541667,8.625,8.541667,7.708333,9.083333,7.083333
2015-10-06 14:00:00,0.002233,0.00536,0.022014,-0.003127,-0.019781,16,10,12.666667,12,6,0.0067,0.0067,0,-0.0067,-0.0804,-0.0335,-0.0067,-0.0603,0.0067,-0.0134,-3,-4,-2,-1,-1,-1,-1,-1,0,7,15,13,13,13,13,11,10,12,2.625,5.25,7.166667,6.333333,6.541667,5.625,5.541667,4.708333,6.083333
2015-10-07 14:00:00,0.002233,0.00268,0.016271,-0.000447,-0.014038,16,11,12.733333,11,5,-0.0067,0,0,-0.0067,-0.0134,-0.0871,-0.0402,-0.0134,-0.067,0,0,-3,-4,-2,-1,-1,-1,-1,-1,6,7,15,13,13,13,13,11,10,3.375,2.625,5.25,7.166667,6.333333,6.541667,5.625,5.541667,4.708333
2015-10-08 14:00:00,0.011167,0.0067,0.007657,0.004467,0.00351,13,10,11.866667,12,3,0.0268,0.0201,0.0268,0.0268,0.0201,0.0134,-0.0603,-0.0134,0.0134,-0.0402,-3,-3,-6,-7,-5,-4,-4,-4,-4,2,3,4,12,10,10,10,10,8,-0.208333,0.375,-0.375,2.25,4.166667,3.333333,3.541667,2.625,2.541667
2015-10-09 14:00:00,0.031267,0.0201,0.015314,0.011167,0.015952,13,6,9,9,7,0.0402,0.067,0.0603,0.067,0.067,0.0603,0.0536,-0.0201,0.0268,0.0536,0,-3,-3,-6,-7,-5,-4,-4,-4,4,2,3,4,12,10,10,10,10,1.583333,-0.208333,0.375,-0.375,2.25,4.166667,3.333333,3.541667,2.625
2015-10-10 14:00:00,0.049133,0.03082,0.022014,0.018313,0.027119,12,5,7.933333,8,7,-0.0134,0.0268,0.0536,0.0469,0.0536,0.0536,0.0469,0.0402,-0.0335,0.0134,-1,-1,-4,-4,-7,-8,-6,-5,-5,6,3,1,2,3,11,9,9,9,2.916667,0.583333,-1.208333,-0.625,-1.375,1.25,3.166667,2.333333,2.541667
2015-10-11 14:00:00,0.055833,0.03886,0.028714,0.016973,0.027119,10,3,5.933333,5,7,-0.0067,-0.0201,0.0201,0.0469,0.0402,0.0469,0.0469,0.0402,0.0335,-0.0402,-2,-3,-3,-6,-6,-9,-10,-8,-7,5,4,1,-1,0,1,9,7,7,2.166667,0.916667,-1.416667,-3.208333,-2.625,-3.375,-0.75,1.166667,0.333333
2015-10-12 14:00:00,0.0536,0.05092,0.037329,0.00268,0.016271,10,-2,4.4,3,12,0.0134,0.0067,-0.0067,0.0335,0.0603,0.0536,0.0603,0.0603,0.0536,0.0469,0,-2,-3,-3,-6,-6,-9,-10,-8,8,5,4,1,-1,0,1,9,7,4.541667,2.166667,0.916667,-1.416667,-3.208333,-2.625,-3.375,-0.75,1.166667
2015-10-13 14:00:00,0.037967,0.0469,0.037329,-0.008933,0.000638,9,0,3.866667,2,9,-0.0536,-0.0402,-0.0469,-0.0603,-0.0201,0.0067,0,0.0067,0.0067,0,-1,-1,-3,-4,-4,-7,-7,-10,-11,11,7,4,3,0,-2,-1,0,8,4.083333,3.541667,1.166667,-0.083333,-2.416667,-4.208333,-3.625,-4.375,-1.75
2015-10-14 14:00:00,0.0335,0.0402,0.042114,-0.0067,-0.008614,5,3,3.8,4,2,0.0268,-0.0268,-0.0134,-0.0201,-0.0335,0.0067,0.0335,0.0268,0.0335,0.0335,-4,-5,-5,-7,-8,-8,-11,-11,-14,5,7,3,0,-1,-4,-6,-5,-4,0.333333,0.083333,-0.458333,-2.833333,-4.083333,-6.416667,-8.208333,-7.625,-8.375
2015-10-15 14:00:00,0.024567,0.03618,0.043071,-0.011613,-0.018505,8,5,6.133333,5,3,0,0.0268,-0.0268,-0.0134,-0.0201,-0.0335,0.0067,0.0335,0.0268,0.0335,3,-1,-2,-2,-4,-5,-5,-8,-8,5,8,10,6,3,2,-1,-3,-2,4,3.333333,3.083333,2.541667,0.166667,-1.083333,-3.416667,-5.208333,-4.625
2015-10-16 14:00:00,0.031267,0.03216,0.037329,-0.000893,-0.006062,8,5,6.333333,6,3,-0.0067,-0.0067,0.0201,-0.0335,-0.0201,-0.0268,-0.0402,0,0.0268,0.0201,0,3,-1,-2,-2,-4,-5,-5,-8,3,5,8,10,6,3,2,-1,-3,1.541667,4,3.333333,3.083333,2.541667,0.166667,-1.083333,-3.416667,-5.208333
2015-10-17 14:00:00,0.0268,0.02412,0.032543,0.00268,-0.005743,9,8,8.2,8,1,-0.0067,-0.0134,-0.0134,0.0134,-0.0402,-0.0268,-0.0335,-0.0469,-0.0067,0.0201,1,1,4,0,-1,-1,-3,-4,-4,4,4,6,9,11,7,4,3,0,2.208333,2.541667,5,4.333333,4.083333,3.541667,1.166667,-0.083333,-2.416667
2015-10-18 14:00:00,0.017867,0.02412,0.0268,-0.006253,-0.008933,11,9,9.866667,10,2,-0.0134,-0.0201,-0.0268,-0.0268,0,-0.0536,-0.0402,-0.0469,-0.0603,-0.0201,2,3,3,6,2,1,1,-1,-2,3,6,6,8,11,13,9,6,5,2.5,4.208333,4.541667,7,6.333333,6.083333,5.541667,3.166667,1.916667
2015-10-19 14:00:00,0.029033,0.02948,0.0268,-0.000447,0.002233,9,8,8.533333,9,1,0.0536,0.0402,0.0335,0.0268,0.0268,0.0536,0,0.0134,0.0067,-0.0067,-2,0,1,1,4,0,-1,-1,-3,0,1,4,4,6,9,11,7,4,-0.708333,0.5,2.208333,2.541667,5,4.333333,4.083333,3.541667,1.166667
2015-10-20 14:00:00,0.029033,0.0268,0.028714,0.002233,0.000319,11,8,9.066667,9,3,-0.0402,0.0134,0,-0.0067,-0.0134,-0.0134,0.0134,-0.0402,-0.0268,-0.0335,2,0,2,3,3,6,2,1,1,3,2,3,6,6,8,11,13,9,2.583333,1.291667,2.5,4.208333,4.541667,7,6.333333,6.083333,5.541667
2015-10-21 14:00:00,0.037967,0.02814,0.028714,0.009827,0.009252,11,8,9.266667,9,3,0.0134,-0.0268,0.0268,0.0134,0.0067,0,0,0.0268,-0.0268,-0.0134,0,2,0,2,3,3,6,2,1,3,3,2,3,6,6,8,11,13,1.708333,2.583333,1.291667,2.5,4.208333,4.541667,7,6.333333,6.083333
2015-10-22 14:00:00,0.029033,0.03082,0.028714,-0.001787,0.000319,11,8,9.333333,9,3,0,0.0134,-0.0268,0.0268,0.0134,0.0067,0,0,0.0268,-0.0268,0,0,2,0,2,3,3,6,2,3,3,3,2,3,6,6,8,11,1.958333,1.708333,2.583333,1.291667,2.5,4.208333,4.541667,7,6.333333
2015-10-23 14:00:00,0.022333,0.02948,0.024886,-0.007147,-0.002552,11,7,9.066667,8,4,-0.0335,-0.0335,-0.0201,-0.0603,-0.0067,-0.0201,-0.0268,-0.0335,-0.0335,-0.0067,0,0,0,2,0,2,3,3,6,4,3,3,3,2,3,6,6,8,1.875,1.958333,1.708333,2.583333,1.291667,2.5,4.208333,4.541667,7
2015-10-24 14:00:00,0.017867,0.02144,0.024886,-0.003573,-0.007019,14,9,11.2,11,5,0.0201,-0.0134,-0.0134,0,-0.0402,0.0134,0,-0.0067,-0.0134,-0.0134,3,3,3,3,5,3,5,6,6,7,7,6,6,6,5,6,9,9,4.458333,4.875,4.958333,4.708333,5.583333,4.291667,5.5,7.208333,7.541667
2015-10-25 14:00:00,0.017867,0.02412,0.028714,-0.006253,-0.010848,13,3,7.6,6,10,0.0134,0.0335,0,0,0.0134,-0.0268,0.0268,0.0134,0.0067,0,-1,2,2,2,2,4,2,4,5,7,6,6,5,5,5,4,5,8,2.708333,3.458333,3.875,3.958333,3.708333,4.583333,3.291667,4.5,6.208333
2015-10-26 14:00:00,0.031267,0.02546,0.025843,0.005807,0.005424,13,5,8,7,8,0.0067,0.0201,0.0402,0.0067,0.0067,0.0201,-0.0201,0.0335,0.0201,0.0134,0,-1,2,2,2,2,4,2,4,10,7,6,6,5,5,5,4,5,5.083333,2.708333,3.458333,3.875,3.958333,3.708333,4.583333,3.291667,4.5
2015-10-27 14:00:00,0.055833,0.03752,0.036371,0.018313,0.019462,11,1,5.4,4,10,0.0536,0.0603,0.0737,0.0938,0.0603,0.0603,0.0737,0.0335,0.0871,0.0737,-2,-2,-3,0,0,0,0,2,0,7,8,5,4,4,3,3,3,2,3.458333,3.083333,0.708333,1.458333,1.875,1.958333,1.708333,2.583333,1.291667
2015-10-28 14:00:00,0.0603,0.0469,0.038286,0.0134,0.022014,13,0,5.533333,4,13,-0.0469,0.0067,0.0134,0.0268,0.0469,0.0134,0.0134,0.0268,-0.0134,0.0402,2,0,0,-1,2,2,2,2,4,12,9,10,7,6,6,5,5,5,8.208333,5.458333,5.083333,2.708333,3.458333,3.875,3.958333,3.708333,4.583333
2015-10-29 14:00:00,0.062533,0.05226,0.0402,0.010273,0.022333,13,4,7.6,6,9,0,-0.0469,0.0067,0.0134,0.0268,0.0469,0.0134,0.0134,0.0268,-0.0134,0,2,0,0,-1,2,2,2,2,13,12,9,10,7,6,6,5,5,6.541667,8.208333,5.458333,5.083333,2.708333,3.458333,3.875,3.958333,3.708333
2015-10-30 14:00:00,0.035733,0.04824,0.042114,-0.012507,-0.006381,8,2,5.466667,5,6,-0.0335,-0.0335,-0.0804,-0.0268,-0.0201,-0.0067,0.0134,-0.0201,-0.0201,-0.0067,-5,-5,-3,-5,-5,-6,-3,-3,-3,4,8,7,4,5,2,1,1,0,0.208333,1.541667,3.208333,0.458333,0.083333,-2.291667,-1.541667,-1.125,-1.041667
2015-10-31 14:00:00,0.044667,0.05494,0.049771,-0.010273,-0.005105,10,7,8,7,3,0.0603,0.0268,0.0268,-0.0201,0.0335,0.0402,0.0536,0.0737,0.0402,0.0402,2,-3,-3,-1,-3,-3,-4,-1,-1,8,6,10,9,6,7,4,3,3,3.916667,2.208333,3.541667,5.208333,2.458333,2.083333,-0.291667,0.458333,0.875
2015-11-01 14:00:00,0.0402,0.04288,0.049771,-0.00268,-0.009571,14,8,9.866667,9,6,-0.0402,0.0201,-0.0134,-0.0134,-0.0603,-0.0067,0,0.0134,0.0335,0,4,6,1,1,3,1,1,0,3,7,12,10,14,13,10,11,8,7,5.583333,7.916667,6.208333,7.541667,9.208333,6.458333,6.083333,3.708333,4.458333
2015-11-02 14:00:00,0.055833,0.04556,0.052643,0.010273,0.00319,13,5,8,6,8,0.0268,-0.0134,0.0469,0.0134,0.0134,-0.0335,0.0201,0.0268,0.0402,0.0603,-1,3,5,0,0,2,0,0,-1,7,6,11,9,13,12,9,10,7,3.791667,4.583333,6.916667,5.208333,6.541667,8.208333,5.458333,5.083333,2.708333
2015-11-03 14:00:00,0.035733,0.03886,0.041157,-0.003127,-0.005424,7,3,5.066667,4,4,-0.0469,-0.0201,-0.0603,0,-0.0335,-0.0335,-0.0804,-0.0268,-0.0201,-0.0067,-6,-7,-3,-1,-6,-6,-4,-6,-6,4,1,0,5,3,7,6,3,4,-0.333333,-2.208333,-1.416667,0.916667,-0.791667,0.541667,2.208333,-0.541667,-0.916667
2015-11-04 05:00:00,0.069233,0.06298,0.0536,0.006253,0.015633,10,2,5.833333,5.5,8,0.1206,0.0737,0.1005,0.0603,0.1206,0.0871,0.0871,0.0402,0.0938,0.1005,3,-3,-4,0,2,-3,-3,-1,-3,9,7,5,2,3,8,6,10,9,4.833333,3.333333,1.791667,1.083333,2.75,2.625,2.333333,5.541667,3.791667
2015-11-12 06:00:00,0.1407,0.10318,0.086143,0.03752,0.054557,0,-1,-0.285714,0,1,0.1407,0.2613,0.2144,0.2412,0.201,0.2613,0.2278,0.2278,0.1809,0.2345,-10,-7,-13,-14,-10,-8,-13,-13,-11,1,-3,-3,-6,-7,-2,-4,0,-1,-3.375,-5.458333,-7.458333,-9.291667,-8.375,-6.041667,-7.833333,-6.208333,-4.958333
2015-11-13 06:00:00,0.165267,0.1139,0.096671,0.051367,0.068595,12,11,11.571429,12,1,-0.1876,-0.0469,0.0737,0.0268,0.0536,0.0134,0.0737,0.0402,0.0402,-0.0067,-3,-3,-3,-3,-3,3,5,9,2,0,1,6,8,3,9,10,13,13,-1.875,-1.125,0.416667,1.166667,-0.666667,6.083333,7.791667,10.833333,8.833333
2015-11-14 06:00:00,0.138467,0.11256,0.0938,0.025907,0.044667,7,3,5,5,4,-0.0335,-0.2211,-0.0804,0.0402,-0.0067,0.0201,-0.0201,0.0402,0.0067,0.0067,-7,-8,-8,-8,-8,-8,-2,0,4,1,-5,-4,1,3,-2,4,5,8,-3.833333,-6.875,-6.125,-4.583333,-3.833333,-5.666667,1.083333,2.791667,5.833333
